STATION,NAME,DATE,TMAX,TMIN
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/21/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/23/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/24/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/25/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/27/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/29/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/30/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/5/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/12/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/14/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/15/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",12/5/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",12/6/2010,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/18/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/19/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/20/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/21/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/23/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/24/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/8/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/9/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/10/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/26/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/27/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/28/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/10/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/12/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/13/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/15/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/16/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/18/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/19/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/22/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/23/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/25/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/26/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/6/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/7/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/8/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/9/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/10/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/16/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/18/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/19/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/20/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/22/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/23/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/24/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/28/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/1/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/12/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/13/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/14/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/15/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/18/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/28/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/29/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/3/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/7/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/8/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/9/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/10/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/13/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/14/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/15/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/21/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/22/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/24/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/31/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/2/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/19/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/20/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/23/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/25/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/26/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/27/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/30/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/14/2011,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/23/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/24/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/25/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/29/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/31/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/1/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/2/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/3/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/4/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/15/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/16/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/20/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/21/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/26/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/29/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/30/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/1/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/2/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/4/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/5/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/6/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/7/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/8/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/9/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/16/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/21/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/26/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/27/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/28/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/29/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/1/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/17/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/18/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/22/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/12/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/18/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/19/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/20/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/23/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/26/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/27/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/31/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/3/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/5/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/9/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/10/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/14/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/17/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/27/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/4/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/5/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/14/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/18/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/19/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/22/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/4/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/14/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/15/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/17/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/18/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/19/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/20/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/21/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/23/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/24/2012,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/31/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/7/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/9/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/10/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/11/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/12/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/13/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/15/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/16/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/18/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/19/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/20/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/21/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/24/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/25/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/30/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/10/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/11/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/12/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/21/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/22/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/23/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/24/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/25/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/28/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/29/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/30/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/31/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/1/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/2/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/3/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/6/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/10/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/13/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/16/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/17/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/25/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/26/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/27/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/30/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/3/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/4/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/22/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/26/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/27/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/28/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/29/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/31/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/1/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/22/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/27/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/28/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/31/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/9/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/19/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/29/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/4/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/5/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/6/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/13/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/16/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/17/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/18/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/19/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/20/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/31/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/1/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/2/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/6/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/7/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/17/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/18/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",11/19/2013,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/7/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/9/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/10/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/13/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/14/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/15/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/25/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/26/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/27/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/28/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/29/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/30/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/7/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/9/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/10/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/13/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/20/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/21/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/3/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/5/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/8/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/11/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/16/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/17/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/18/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/19/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/21/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/22/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/24/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/25/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/30/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/1/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/2/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/7/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/8/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/9/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/10/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/13/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/23/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/28/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/29/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/8/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/11/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/12/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/13/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/17/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/18/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/20/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/21/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/22/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/26/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/27/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/28/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/5/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/10/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/11/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/13/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/21/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/22/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/30/2014,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/8/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/9/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/10/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/11/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/13/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/14/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/16/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/17/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/20/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/21/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/4/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/5/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/6/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/9/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/10/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/11/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/12/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/15/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/16/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/18/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/25/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/26/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/27/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/29/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/31/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/8/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/9/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/10/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/12/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/14/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/15/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/16/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/18/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/23/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",6/30/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/7/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/8/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/9/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/14/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/17/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/19/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",7/29/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/3/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/8/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/10/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/11/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/12/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/19/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/24/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/29/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",8/30/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/4/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/18/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/19/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",9/30/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/9/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/21/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/24/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/25/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",10/28/2015,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/9/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/14/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/16/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/24/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/25/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/26/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/28/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",3/31/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/1/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/2/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/3/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/5/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/6/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/7/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/11/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/21/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/26/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/28/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",4/29/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/1/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/2/2016,,
US1MIOW0026,"GRAND HAVEN 4.2 S, MI US",5/4/2016,,
